item_id,user_id,region,city,parent_category_name,category_name,param_1,param_2,param_3,title,description,price,item_seq_number,activation_date,user_type,image,image_top_1,deal_probability
b2070e45ff43,f6f5e4aa574f,Ростовская область,Ростов-на-Дону,Личные вещи,Детская одежда и обувь,Для девочек,Платья и юбки,110-116 см (4-6 лет),"Платье ""Стиляги""","Платье для утренника ""Стиляги"". Новое. Ручная работа. Топ и юбка - набивной шелк. Пышность юбки за счет фатиновых оборок. Сзади пояс завязывается на бант.",2500.0,45,2017-03-23,Company,9031e25db5a44e4bc88f879641779386817f76e86f1cac16a12efe0a6ee66ce5,82.0,0.0
b223a5e5b37d,693057bb9950,Воронежская область,Воронеж,Бытовая электроника,Телефоны,Huawei,,,Смартфон Huawei Honor 5A LTE Dual sim,"предзаказ на 17 марта /
— смартфон, Android 5.1/
— поддержка двух SIM-карт/
— экран 5"", разрешение 1280x720/
— камера 13 МП, автофокус, F/2/
— память 16 Гб, слот для карты памяти/
— 3G, 4G LTE, LTE-A, Wi-Fi, Bluetooth, GPS/
— объем оперативной памяти 2 Гб/
— аккумулятор 2200 мА⋅ч/
— вес 140 г, ШxВxТ 72.50x144.20x8.95 мм",6990.0,12359,2017-03-15,Shop,4f5817e34884861474106a73de8bdc174a49698fed03ae315e64bbb06a0bf650,2917.0,0.0
b23a154d1670,95fe18255da6,Белгородская область,Старый Оскол,Хобби и отдых,Коллекционирование,Другое,,,Вилка blanco 90,,,30,2017-03-21,Company,495d643c850405be26084e02b4d04b6dbd369da7c8419580094cf66b4feb0226,1630.0,0.0
b2438161259d,26cd6784bfa2,Краснодарский край,Краснодар,Для дома и дачи,Мебель и интерьер,Шкафы и комоды,,,Шкаф,"Шкаф в отлично состоянии. Самовывоз с Зиповской 5/2. Размер: высота 200см, ширина 60см, длина 30см. Ждет именно тебя)",2500.0,78,2017-03-17,Company,fd1347b55f2d729430fd2156eed7f7a5999280e7de85da9d57b50180fb5c599e,1489.0,0.0
b2466b5917e6,50ecd8852a53,Алтайский край,Барнаул,Для дома и дачи,Мебель и интерьер,Другое,,,Изделия из дерева под старину,"продаю изделия из дерева: журнальный столик и два стульчика                (комплект), часы, полки для цветов, вешалки для одежды, принимаю заказы",,4,2017-03-28,Private,d1b4755a73022df8f085680dd56bcfabee459bc1255d58e6f7ae4ce7b71efb1c,1538.0,0.0
b2666e9eff11,fb998d32f8a9,Ставропольский край,Ставрополь,Животные,Товары для животных,,,,"Игрушка собак ""Мяч""","Код:4209/
Достоевского 75.Возможна доставка на Дом.",740.0,456,2017-03-18,Company,8a025288bac3da5647baaa49764fe800239d04dc7862d7e5aec2255607dfc326,28.0,0.0
b266fd3b2b1d,5979d087dbc7,Самарская область,Новокуйбышевск,Личные вещи,Детская одежда и обувь,Для девочек,Верхняя одежда,122-128 см (6-8 лет),Плащ весенний Sela,"Плащ-ветровка для девочки на подкладке, в отличном состоянии, надевали несколько раз.",700.0,1,2017-03-19,Private,62b76c551a9011025f4ac3bd24d23e8808ffbf8e27b303d3f5cfce8c59aa8d5e,535.0,0.0
b26b7390e908,58bbd7048a22,Новосибирская область,Новосибирск,Бытовая электроника,Телефоны,Samsung,,,Продам samsung s5 gold,"Покупал 2017.02.01 . Состояние безупречное, никаких следов использования ни единой царапинки. Польный комплект чек от покупки. Подарк чехол samsung galaxy s5 gold 16gb",10999.0,12,2017-03-20,Private,f1079fbe41e9e93ff47a0f0900f14e0f452783471040ee15ac152bd62b001c87,2930.0,0.32181
b26df427e261,98bbcd152913,Краснодарский край,Крымск,Бытовая электроника,Аудио и видео,Телевизоры и проекторы,,,Телевизор б\у в рабочем состоянии,"Продаю цветной телевизор б\у в рабочем состиянии, пульт в наличии.",1500.0,39,2017-03-24,Private,c2945299388d7d9d655119355e8218eaf215b02e6b7bdb4c51d138620c11ca9b,3022.0,0.76786
b28a774ee7fe,aef1e8ee7f47,Оренбургская область,Оренбург,Услуги,Предложение услуг,"Ремонт, строительство",Отделочные работы,,Ремонт под ключ от А до Я,"Опытные специалисты высшего уровня знающие свое дело в сфере отделки и строительства дома офиса или же квартиры выполнят все ваши пожелания как по вашему дизайну так и по качеству и сроки по договору,все виды работ,есть много наших примеров работ и довольных клиентов для показа,скидки,подарки,работаем со своим материалом и без!",100.0,1,2017-03-25,Private,1c55d9a008b5e18156688111231448ca9daa63ed48059d93722ce7a787686fa2,2280.0,0.6
b292a0c95a17,c7b9925114eb,Челябинская область,Златоуст,Недвижимость,Земельные участки,Продам,Поселений (ИЖС),,Участок 8 сот. (ИЖС),"Продам, Строения нет.  Дом после пожара. Все вопросы по телефону или ватсап",100000.0,61,2017-03-16,Private,59abf1b82395a386e27e6bac2f1347528bd7853dd240304e12f2ebfe5b2123c8,1032.0,0.05013
b298450de9e9,aab0651aba82,Пермский край,Березники,Личные вещи,"Одежда, обувь, аксессуары",Женская одежда,Верхняя одежда,> 50 (XXL),Продам мутоновую шубу,"Продам мутоновую шубу 52 размера, в отличном состоянии",300.0,34,2017-03-17,Private,a7ac3663ec08dc34db73cdec5dcd94b94da043f179411758470bdc54fdfa7896,538.0,0.0
b2a65258f111,d07ba6cd4c32,Башкортостан,Уфа,Услуги,Предложение услуг,"Оборудование, производство",Аренда оборудования,,Пневмонагнетатель,Сдам в аренду пневмонагнетатель,6000.0,10,2017-03-19,Private,aa133b960b575cdef86fd8aa6d0568ab106fc028ffc8f9b84bc49c7a0582d3d9,1083.0,0.75
b2b0e4405da0,f8577893297f,Нижегородская область,Нижний Новгород,Личные вещи,Детская одежда и обувь,Для девочек,Верхняя одежда,146-152 см (10-12 лет),Куртка джинсовая,Куртка джинсовая белая импортная с вышевкой хорошего качества  по талии,300.0,131,2017-03-17,Private,1c2ca215eb2a3cf58aa832f95b271f8f768ccf3fa7cb4fbac5ae943af99a8b72,539.0,0.0
b2b6166778d0,f4cadaf37a85,Ярославская область,Ярославль,Личные вещи,Детская одежда и обувь,Для мальчиков,Комбинезоны и боди,74-80 см (7-12 мес),Комбинезон весна-осень,,1000.0,19,2017-03-17,Private,c37c23c2bab86bd1ac86b1eb47942f6fed46b5d4288ee5ae465674f392d8d0b6,1003.0,0.0
b2c6cc600176,e69ec42577e4,Краснодарский край,Ейск,Услуги,Предложение услуг,"Ремонт, строительство","Строительство домов, коттеджей",,Строительство домов и установка забора,"Выполняем работы; Фундаменты, кладка , кровля, а также установка заборов. Коллектив не пьющий работа качественно выполняется и не дорого.",,3,2017-03-15,Private,,,0.4
b2d4471788e5,e96bde25018b,Новосибирская область,Новосибирск,Личные вещи,Товары для детей и игрушки,Игрушки,,,Фёрби Хасбра оригинал,Игрушка в идеальном состоянии. Соединяется/конектится с приложением на андроиде. Меняет пол(голос мужской и женский). Петухова 156,3500.0,397,2017-03-28,Company,29ac97d9c2a63fe9844856474434dab607ee1401b0732037289818fffa04535e,967.0,0.0
b2e3fe3026b0,5b2911d4d78e,Новосибирская область,Новосибирск,Личные вещи,Товары для детей и игрушки,Велосипеды и самокаты,,,Детский трицикл PEG perego ducati desmosedici ED09,,5500.0,1,2017-03-16,Private,bd37016eefe598bd896e4035cba68e42f3bb472dc9ecf57fe2ccd75b6793f4fb,837.0,0.06526
b302e01c0301,a23651662bf9,Свердловская область,Полевской,Хобби и отдых,Музыкальные инструменты,Скрипки и другие смычковые,,,Скрипка 3/4,,7000.0,2,2017-03-28,Private,616552831d42165ff94466552d171f999e314fd4a4d0e97fcfd1b97f813d7064,2502.0,0.0
b308a3fa45cd,788f993ae88e,Башкортостан,Уфа,Бытовая электроника,Аудио и видео,"Музыкальные центры, магнитолы",,,Виниловый проигрыватель вега 110 с новой иглой,"Продам рабочий проигрыватель Вега 110 с. Установлена новая вставка MF100, была с нуля в резерве.",3000.0,41,2017-03-26,Private,8180446e569c95a42a2109290fa1d727521352d4a5242e5a46a1d5cb5634c42d,3060.0,0.76786
b3524ab73f68,733182964b50,Башкортостан,Уфа,Личные вещи,Товары для детей и игрушки,Игрушки,,,Текстильная кукла,"Девочка - кошечка, миниатюрная, рост 20 см. Волосы пряжа, можно делать прически, платье съемное. Расписана акрилом, закреплена лаком.",1000.0,11,2017-03-28,Private,c2f8afd2fef78d8bba73e1812289046bdd902e6989cdaf738295d45a2957887e,982.0,0.0
b3529f8b1282,957e97a8f9f9,Калининградская область,Калининград,Для дома и дачи,Мебель и интерьер,Компьютерные столы и кресла,,,Компьютерный стол,Торг уместен..,3000.0,25,2017-03-22,Private,26aa7151452e81ae242b767a95745dc1a58a10ad8dd7133eb3b0713a456cb129,1450.0,0.86521
b36872cf9d86,f24f26980b1b,Татарстан,Бавлы,Недвижимость,Квартиры,Продам,2,Вторичка,"2-к квартира, 38 м², 6/6 эт.","Продается 2-х комн. кв. в центре города Бавлы, застекленный балкон,пластиковые окна, новая железная дверь. Цифровой интернет. В шаговой доступности детский сад, сбербанк, продуктовый магазин, многофункциональный центр. Торг при осмотре.",1100000.0,12,2017-03-18,Company,97bab3f3c89370e780c7eafd63be5fade81cf199ba1f422aae5904d8a8873759,2220.0,0.08952
b36d058f1620,c766a963514d,Ставропольский край,Георгиевск,Хобби и отдых,Музыкальные инструменты,Аксессуары,,,Стойки для колонок,Новые,5000.0,2,2017-03-21,Private,0c81fe82e5ab5df159829fdfb0a53a872871d4e8fce6678e3ef6f18919b4cd8a,2490.0,0.0
b38371bae261,9ec4941e88bd,Свердловская область,Екатеринбург,Для дома и дачи,Бытовая техника,Для дома,Швейные машины,,Швейная машина Тойота,Продаю новую швейную машину Тойота. Производство Китай. Коробка и инструкция на русском языке приложены.,4500.0,105,2017-03-26,Private,ee29b05b207a7e799ff086d62e77e8c255ac3a0bea1006b64471864d4789f522,1943.0,0.27392
b3920bfd0d48,344db97032aa,Краснодарский край,Сочи,Личные вещи,"Одежда, обувь, аксессуары",Женская одежда,Нижнее бельё,Без размера,Сертификат на 5000 рублей в Интимисими,"Продам сертификат в магазин нижнего белья Интимисими. Подарили на 8 марта, но очень нужны деньги.",4500.0,21,2017-03-22,Private,f40af93e46a89f45ceefb587af686814bc5214332867b9d45f6c871fff87d137,160.0,0.0
b39231763f87,4ea0800041a3,Башкортостан,Уфа,Для дома и дачи,Мебель и интерьер,"Кровати, диваны и кресла",,,Стулья,Стулья в наличии 6 стульев,2200.0,576,2017-03-25,Company,7e2a72a8a84da96f9f655192cee8306f7f12efecbb4cb6fbdc8b780af2be520b,692.0,0.0
b393f8afe42d,2916d672cc38,Иркутская область,Иркутск,Хобби и отдых,Спорт и отдых,Единоборства,,,Перчатки боксерские 8 унций,"Перчатки в хорошем состоянии, не использовались.",500.0,3,2017-03-22,Private,c26dbb8b7e45086c0dd337ad4699b4cd298e824f13e501e7c633f8b5bf7428bd,2604.0,0.2935
b3e82f5d5e1c,b06d8adc668b,Самарская область,Самара,Бытовая электроника,Планшеты и электронные книги,Аксессуары,Другое,,Тачскрин QSD 701-10059-02,"Надпись на шлейфе:  QSD 701-10059-02/
/
Размер 159 мм на 256 мм.  /
45pin /
/
Также в  наличии есть тачскрины на разные модели планшетов./
Спрашивайте – сообщения, ватсап, вайбер/
/
touchscreen, touch screen, 10112-0C4826B, планшет экран, 101120C4826B, купить тачскрин QSD 701-10059-02,  HOTATOUCH C159257E, 300-N4826B-A00, сенсорное стекло, сенсор 3G,  тачскрин для престижио, тачскрин  для планшета, купить тачскрин QSD 701-10059-02,  3G купить тачскрин, тачскрин планшет, купить тачскрин, стекло на планшет QSD 701 10059 02, сенсорный тачскрин, touch тачскрин, сенсор тачскрин,  экран, стекло./
/
Доставка почтой России при необходимости./
/
223",1000.0,568,2017-03-19,Company,25c2663c3f6c4412ed8bb80e55ce77be4943d1c720bad643283f23ed4f4b47e1,2870.0,0.0
b401c6da9435,6c58ba6ce920,Иркутская область,Усть-Ордынский,Транспорт,Автомобили,С пробегом,Toyota,Corolla,"Toyota Corolla, 1994","Срочно породам а/м Toyta Corolla 1994 г.в. НА ЗАПЧАСТИ. Машина не битая, было три хозяина. Есть всё. Продаю так как машина отжила свой век.",60000.0,3,2017-03-24,Private,aa5f0de6ec2ed8d035d0936e5e48957d43ecd9b5d41e1911986e44a32d985964,1108.0,0.25803000000000004
b413065ce4ba,1027e55cbc72,Краснодарский край,Краснодар,Недвижимость,Квартиры,Сдам,На длительный срок,1,"1-к квартира, 38 м², 5/9 эт.","Сдается 1-к квартира.В квартире есть вся необходимая мебель, бытовая техника,евроремонт.Вся инфраструктура в шаговой доступности. Квартира для семьи, либо для двух студенток. Сдается на длительный срок.Стоимость аренды 16000 руб.+коммунальные услуги. Обращаться по указанному телефону.",16000.0,2,2017-03-18,Private,a1d19b9bad72d0ab8024baf8f502b75a3182653d013a34c2247d74017fe98be3,2220.0,0.13103
b4173c97021b,17cca45aad4e,Свердловская область,Первоуральск,Личные вещи,"Одежда, обувь, аксессуары",Мужская одежда,Джинсы,34,Джинсы мужские,,500.0,7,2017-03-25,Private,68a9be6e7314b5e3b3353d0bd451d129168d4569c55b0d98e6bff95ebd1896d2,658.0,0.0
b462e4ba7abf,389b3326f589,Пермский край,Лысьва,Недвижимость,Квартиры,Продам,2,Вторичка,"2-к квартира, 44 м², 4/5 эт.","Продаётся квартира в центре города (район автостанции). Пластиковые окна тройной стеклопакет. Домофон, телефон домашний, интернет. Вся сантехника новая. Кондиционер. Мебель частично остаётся при продаже. Двойная входная дверь.",1250000.0,29,2017-03-21,Private,f769f8310c314e7604578bd230870966555fb15da83c505fc0c221b24a330f3c,1490.0,0.0
b46c8abc81eb,d7464320c13d,Новосибирская область,Новосибирск,Личные вещи,Детская одежда и обувь,Для мальчиков,Обувь,27,Резиновые сапоги фирмы Дюна,Резиновые сапоги размеры с 27 по 32,800.0,40,2017-03-24,Shop,20a5f906e64835169c04df25d8740fe05eec59a880d5ea3db5dce84fe535f48d,49.0,0.0
b47311beecb2,d0dee6bf2953,Нижегородская область,Нижний Новгород,Хобби и отдых,Коллекционирование,Другое,,,Cтаро славянский молитвенник,"Продаётся старо славянский молитвенник 1905г. издания. Обложка обшита натуральной кожей, а сверху бронзовый крест с Иисусом Христом.",18000.0,10,2017-03-16,Private,,,0.0
b4740e01c98c,97dc483c0c63,Краснодарский край,Сочи,Недвижимость,Квартиры,Продам,1,Вторичка,"1-к квартира, 31 м², 3/8 эт.","Продам 1 комнатную квартиру в Сочи в элитном районе в доме бизнес-класса! /
Квартира с витражными окнами и балконом. Вид на море. Дом сдан. Статус квартира. Отличное место и для отдыха и для жизни. Можно сдавать в сезон за хорошие деньги. Продажа срочная.",2350000.0,92,2017-03-18,Private,b2fe94a0d5dc9c2393cac31914a1bf72d0689f4ca0d837a55996a71d51cce1f9,2218.0,0.28672
b48d9568054f,d01d01ba2e84,Красноярский край,Красноярск,Бытовая электроника,Товары для компьютера,Комплектующие,Контроллеры,,Переходник cd-rom(hdd) 12.7mm для ноутбука (247921,"Новый/
/
Самовывоз по адресу 9 мая 20, технический отдел ""Аверс"", вход со стороны двора.",800.0,41,2017-03-25,Company,1b098657a5a206decea44a30dc2217fd2bdf982cd1d0328b2e644f080a701b24,2806.0,0.0
b494a68f6923,94f44e2d919a,Нижегородская область,Балахна,Животные,Собаки,Немецкая овчарка,,,Щенки метисы отдам в добрые руки,Щенки метисы немецкой овчарки родились  20.02.2017 более подробная информация по телефону.,10.0,8,2017-03-15,Private,aaa28ad25bd621bbad21c4576df4f0e689efe8727354bca18dfb8500b3130acc,2162.0,0.78503
b494bddfc4df,61e379625fda,Ханты-Мансийский АО,Сургут,Для дома и дачи,Мебель и интерьер,Шкафы и комоды,,,Продам шкаф,Хорошее состояние,2000.0,51,2017-03-16,Private,3b526dd5dd15dd3b8f1a71a679472daf6f387434aca0f9e33e6d6f3caec89ea9,1488.0,0.86521
b494d4004f22,702f39533afc,Башкортостан,Уфа,Бытовая электроника,Телефоны,Аксессуары,Запчасти,,Дисплей Lenovo Lemon 3/Vibe K5 Plus/A6020a46 + тач,"Дисплей Lenovo Lemon 3/Vibe K5 Plus/A6020a46 + тачскрин, в наличии, срочная установка. И ремонт Lenovo. Бесплатная диагностика",,38,2017-03-23,Company,d76483d870497be227de01a98f071faa5f795ccd4fd43de66c78cc442b9ef659,2931.0,0.0
b49b0bd1e3d3,157d44f4e402,Свердловская область,Екатеринбург,Для дома и дачи,Ремонт и строительство,Стройматериалы,,,Деревянное сооружение,"Сооружение из натурального дерева, с окном и дверью, высота/
 1 м. 80 см, ширина 1 *1 м., можно использовать для хранения садового инвентаря, туалета для дачи и т.д., раньше использовался как касса для оплаты детских аттракционов.",5000.0,3,2017-03-24,Private,267f55d9df56dd04aefdea07cc240c07e54e5b85afee4b1b261e590cabf225cb,1405.0,0.0
b4d89488088c,ec3b48954b61,Ростовская область,Новошахтинск,Услуги,Предложение услуг,Ремонт и обслуживание техники,Крупная бытовая техника,,Ремонт холодильников и стиральных машин выезд,"Ремонт холодильников и стиральных машин практически всех производителей, выезд на дом. Качественный ремонт, гарантия.",200.0,2,2017-03-26,Private,b91a5dac39170a8481100df721b3815de25a800e612db4e825499dec67ad3f9f,1991.0,1.0
b51e4dcd4ffd,36ff622b21ee,Свердловская область,Екатеринбург,Личные вещи,Детская одежда и обувь,Для мальчиков,Брюки,86-92 см (1-2 года),Джинсы Armani Jeans на мальчика,"Продаю джинсы Armani Jeans на мальчика, на рост от 86-98 см, в отличном состоянии, очень модные, б/у, цена 400 рублей",400.0,25,2017-03-25,Private,e76774bcba5f48d64271472a21532ab0c085909c8ac9dbeaf07511617b9115ca,71.0,0.0
b52a290f94f0,21bf3b26d4b5,Нижегородская область,Нижний Новгород,Недвижимость,Квартиры,Продам,1,Вторичка,"1-к квартира, 30 м², 3/5 эт.","Продам квартиру без посредников. Типовая ""хрущевка"". Тихий двор, аккуратные, доброжелательные  соседи. Квартира в середине дома, готова к дизайнерскому ремонту. Трубы и унитаз новые.",2000000.0,3,2017-03-21,Private,,,0.22596999999999998
b53488544332,3307feed96ec,Белгородская область,Старый Оскол,Личные вещи,Детская одежда и обувь,Для девочек,"Шапки, варежки, шарфы",,Шапки,"шапка весенняя на  годик и панамка летняя 150 р,шапка теплая махровая белая новая для новорожденных 200 р,2 шапочки легкие белая и розовая на годик 100 р,пинетки на от 4 до 7 месяцев.200 р",150.0,26,2017-03-21,Private,ebd7fa6f8bf5a1c67a07145b15fac98f8cc2fcf2ca82114f971d87ed57c0b569,101.0,0.0
b540a8a6c9c7,addbc696df79,Тульская область,Новомосковск,Для дома и дачи,Ремонт и строительство,Стройматериалы,,,"Щебень, песок речной, гранит, керамзит","Поставляем щебень по привлекательной цене и в короткие сроки, цена за тонну зависит от объема поставки и района, куда вам необходимо совершить доставку. Все вопросы решаются лично при оформлении заказа.",1100.0,37,2017-03-20,Private,87f30a3d5b470c92b9ee9d8c20132d9c90b2b08fb32b779d4cd157d58769fcb2,1207.0,0.0
b544d8d1ac5f,6563248c06d7,Омская область,Омск,Личные вещи,Товары для детей и игрушки,Игрушки,,,Кухня детская,В хорошем состоянии. Посуда в комплекте,1000.0,29,2017-03-25,Private,7ee48e3b9dd24a48410a1c2e069a34ca98bcaaed28b59cff624b22ddfe3b3775,840.0,0.80323
b565948abede,cd291d8dd4cb,Челябинская область,Челябинск,Личные вещи,"Одежда, обувь, аксессуары",Аксессуары,,,Рюкзак,,650.0,32,2017-03-28,Private,aa6e68e2bd3798c3d891187f7040c3de4350d1644f0f73917e9f38511b4eff96,155.0,0.13011
b56b056af5ed,110462f9eee5,Краснодарский край,Геленджик,Услуги,Предложение услуг,Уборка,Генеральная уборка,,"Уборка квартир,домов",Уборка пррнешшлор пппро,,2,2017-03-20,Private,86a434882a275b5ffe8a01826157973e69e2baf7ea2c98f32e14453fa04cecda,850.0,0.4
b58b82c7382d,4e3f6a8900f1,Ростовская область,Каменск-Шахтинский,Услуги,Предложение услуг,"Ремонт, строительство",Отделочные работы,,Кровля,"Выполним кровлю наплавляемыми материалами(элабит, стеклобит и др.), накроем крыши шифером, профнастилом, металлочерепицей, а также выполняем  снос и вывоз строений. Монтаж заборов, навесов из профнастила и поликарбоната. Также все виды отделочных работ.",,8,2017-03-19,Private,,,0.8
b5a4f0818ae0,6d119d6b6ad9,Белгородская область,Прохоровка,Недвижимость,"Дома, дачи, коттеджи",Продам,Дом,,Дом 37.2 м² на участке 50 сот.,"Продам жилой дом, в сельской местности.К дому хороший подъезд(асфальтированная дорога), подведен свет и газ, на улице расположен колодец. Так же на на участке имеются хозяйственные постройки недалеко от дома протекает речка. В 5-ти км расположен оздоровительный комплекс ""Ключики"". Торг уместен.",250000.0,1,2017-03-23,Private,,,0.0
b5c1550615a0,095bd37997e0,Пермский край,Кунгур,Для дома и дачи,Бытовая техника,Для кухни,Мелкая кухонная техника,,Пароварка,"Продаем новую пароварку REDMOND, ни разу не эксплуатировалась. Включает в себя 6 автоматических программ. Пароварка+скороварка.",3500.0,4,2017-03-20,Private,,,0.0
b5c9ab68c678,b71e3a6d1d1c,Свердловская область,Новоуральск,Личные вещи,Детская одежда и обувь,Для девочек,Трикотаж,98-104 см (2-4 года),Колготки хб,"колготки х/б бу размер 98 . 10 пар по 10 руб./
Стопы, пятки, пальчики все целые, не протертые./
Есть колготки меньшего размера(92, 86).",10.0,88,2017-03-20,Private,546cba7bc3f2055c4049f669fd0bfa1f4d3c68c249e3b7c6afa5a60821b2e25b,113.0,0.0
b5cbfdf71f82,0e0bd1894ede,Волгоградская область,Волгоград,Личные вещи,"Одежда, обувь, аксессуары",Женская одежда,Обувь,36,Слипоны женские,"СЛИПОНЫ НОВЫЕ!!! ЦЕНА 1090₽ РАЗМЕРЫ 36,37,38,39,40,41                          МЫ НАХОДИМСЯ:ГОРОД ВОЛГОГРАД КИРОВСКИЙ РАЙОН, УЛИЦА ВОРОНКОВА,82.",1090.0,53,2017-03-21,Private,9fd6493d093df2aa10929d4a2ee7281dbba4deeadd1321811556886c49fed53e,419.0,0.0
b5cdc8a8921e,4febfcbe504b,Иркутская область,Иркутск,Личные вещи,"Одежда, обувь, аксессуары",Женская одежда,Обувь,37,Кроссовки,Кеды AGL новые очень универсальные и удобные (Италия) х,10000.0,11,2017-03-22,Private,a27bc1ff9cf734a30f9a35400c6676002115f7ac8f59e8c7f397e48bdc7ff59f,419.0,0.18555
b5d25309db57,9c5531c7a85d,Новосибирская область,Новосибирск,Для дома и дачи,Посуда и товары для кухни,Посуда,,,"Штоф керамический ""Байкер""",Емкость керамическая в форме байкера на мотоцикле плюс шесть рюмок.,1200.0,279,2017-03-23,Company,d1f8a6af806b24c40a8dfe772ae2179f9d53a924be26201a8c0d2fa05a11ecd1,1609.0,0.0
b5eea48e3667,c89c7a58bb0c,Ставропольский край,Невинномысск,Личные вещи,Красота и здоровье,Приборы и аксессуары,,,Сапожок ортопедический,"Продается сапожок ортопедический при переломе шейки бедра, размер S (34-36).Цена 2000 р.",2000.0,5,2017-03-19,Private,f49007c754603d3c83e4842c524d9e7736fe78da3aed5f3129f5217184fd4e59,699.0,0.0
b60f19d59c60,5f4164a6e713,Владимирская область,Муром,Транспорт,Автомобили,С пробегом,ГАЗ,ГАЗель,"ГАЗ ГАЗель, 1996","Газ бензин, мотор 406 после капиталки, хорошая резина, на хорошем ходу",70000.0,30,2017-03-25,Private,b57bd1ccbc6a823dea56cdbff9aeaa395d71a111f428d5a949ed6110b20ef1c4,1056.0,0.0
b64d7de43559,f19371d80fa1,Красноярский край,Красноярск,Бытовая электроника,Телефоны,LG,,,Продам телефон LG LSP-200,"Стандарт: CDMA-800/
ВхШхТ: 210x 175x 74 мм Вес: 745 г /
Стандартная батарея: 1700 мАч/
/
Дисплей LG LSP-200/
• Размер: 3 строки х 16 символов./
• Описание: LCD монохромный./
Сигналы вызова LG LSP-200/
• Мелодии: встроенных - 5/
Дизайн LG LSP-200/
• Тип корпуса: классический /
• Цвет корпуса: белый./
• Антенна: наружная Возможно применение внешней антенны./
Мобильный интернет LG LSP-200/
• WAP/
Бизнес-функции LG LSP-200/
/
• Часы/
• Будильник: 1/
Телефонная книга LG LSP-200/
• до 30 номеров./
Другое/
/
• Время работы: (с резервной батареей): в режиме ожидания - до 24 ч., в режиме разговора - до 2 ч.",200.0,601,2017-03-28,Company,13012c44380adeffbad82ed71556fdb7613db7e8c23adfbec29703e15b609c30,2938.0,0.0
b64f4d1f4a5f,96114742d225,Нижегородская область,Нижний Новгород,Личные вещи,Товары для детей и игрушки,Игрушки,,,"Солевая лампа ""шар"" 4-6кг","Ознакомьтесь с полным ассортиментом нашего магазина, нажав на синюю ссылку ""Мир удивительных товаров""/
Наши Магазины в Гордеевском и Нагорном универмаге. /
!!!ВНИМАНИЕ!!! На последнем фото точное местонахождение наших магазинов и схема проезда!/
 /
ஜ════════ஜ۩۞۩ஜ═════════ஜ Укрепить иммунитет естественным образом Вам поможет солевая лампа ""Шар"" 4-6 кг!  /
/
Солевая лампа изготовлена из природной каменной соли и обладает уникальными целебными свойствами. При нагревании соль ионизирует воздух в помещении, наполняет его солевыми микрочастицами. Это снижает негативное влияние электромагнитных полей от бытовой техники и делает воздух чистым. Соляные пары ослабляют воспалительные процессы, усиливают сопротивляемость организма, способствуют быстрому восстановлению при заболеваниях органов дыхания, облегчают аллергические реакции, способствуют нормализации белкового и углеродного обменов и очищению крови. Повышается жизненный тонус человека, стрессоустойчивость, происходит общая гармонизация психологического состояния, проходит усталость, улучшается сон./
 /
Способ применения:/
 /
Установите лампу на устойчивую ровную поверхность и включите в розетку. Лампу можно использовать как очиститель днём и как ночник ночью. Для продления срока службы не рекомендуется оставлять лампу включенной круглосуточно./
 /
ஜ════════════════ஜ۩۞۩ஜ═════════════════ஜ/
 /
Наши магазины находятся по адресу:/
 /
1. ул.Гордеевская 2а - ГОРДЕЕВСКИЙ УНИВЕРМАГ, 3 этаж нового здания/
 /
вход из магазина ""Текстиль Иваново"" - с 09.00 до 20.00 /
 /
2. пл.Советская 3 - Нагорный универмаг, 2 этаж - с 10.00 до 20.00/
 /
══════════════════════════════════════/
 /
❀❀❀❀❀❀❀Почему наши покупатели всегда довольны❀❀❀❀❀❀❀/
✔мы на авито с 2011 года, о чем свидетельствует наша ЗОЛОТАЯ МЕДАЛЬ от авито в графе продавец!/
✔более 50 магазинов по всей России, что позволяет нам держать самые низкие цены за счет прямых поставок с фабрик/
✔отличное качество и огромный ассортимент!/
✔подарки за покупки от 3000 руб/
✔на большинство товаров действует гарантия 6 месяцев/
✔все товары в наличии (если что-то закончилось - то, как правило, находится в пути)/
✔доставка по городу 200 руб, при заказе на 3000 руб - бесплатная доставка !/
✔Работаем ЕЖЕДНЕВНО!/
 /
☎ ЗВОНИТЕ ПРЯМО СЕЙЧАС и получите консультацию по товару/
 /
________________________/
/
Работаем с СП, Дропшип и Опт! Запрашивайте прайс!/
________________________/
Будем рады видеть Вас в числе наших довольных покупателей!/
ПОСМОТРИТЕ НАШ АССОРТИМЕНТ НА ФОТОГРАФИЯХ НИЖЕ/
↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓",2190.0,2084,2017-03-23,Shop,47bd5ef93829afe2bce4800c8781cfa5c518a2195834abc9bc9042cd21a5ee9c,1547.0,0.0
b654e359b24d,d582b66b0637,Ханты-Мансийский АО,Ханты-Мансийск,Личные вещи,Товары для детей и игрушки,Товары для школы,,,Тетрадь в косую линейку,"Новые, в упаковке 25 штук. Цена за упаковку",50.0,146,2017-03-19,Company,2f74312a73e4a491f81cbfeab12318a2abf41dd89b937ba761512ff8996fd9ec,1670.0,0.0
